B,G,R,Gray,Xb,Xg,Xr,H,S,V,L,a,b,pH
63.53892704786506,141.40035615044422,108.09414993542327,122.56559757445893,0.5184075165077622,1.1536708419713217,0.8819289594680578,43.27370259481038,140.38423153692617,141.40035615044422,139.82358811788188,103.10103322766233,164.89840417204806,7.42
64.82453345471096,137.73490142529474,105.4095334993351,119.75783446678625,0.5412968073724601,1.1501118239032142,0.8801890412319494,43.80987442769552,135.76697278820495,137.73490142529474,136.5833087900613,104.08657527644648,162.5524512035128,7.42
70.23776289141611,124.86368593238824,89.45319030556607,108.04859251329758,0.6500571757357406,1.155625288844195,0.8278977839952615,50.44264571695636,111.77756659915876,124.86412213740459,123.90527229430486,104.93733336300716,153.45914138828925,7.58
72.83272859573044,130.3830742303116,91.63748684818627,112.23740420071388,0.6489167235682308,1.1616722175536762,0.8164612100642596,51.48419324070523,112.61118813730985,130.38316272849738,128.81463563330286,103.4324021357562,154.44453130377494,7.58
64.3349361294058,118.80153524643556,77.57596620105667,100.26589780252587,0.6416432460028807,1.1848648229372634,0.7737024043193916,54.052607295360794,117.55771422884852,118.80153524643556,116.94286476803939,102.65755500470435,153.28632300788885,7.70
70.93703925382812,120.75245149384008,81.32703875505013,103.28529608958053,0.6868067570073441,1.1691156056628824,0.7874019036021763,54.84037607860741,106.22232530300764,120.75245149384008,119.31694847623322,104.02205596289092,150.90670357623821,7.70
63.58297056591717,112.23853455276436,75.17036977870079,95.60841899081876,0.6650352682018831,1.1739398657302615,0.7862316998037523,53.78185142289141,111.48426232854526,112.23853455276436,111.06248030849653,104.87620201374745,150.84970113289936,7.83
69.17712926539201,112.51273899917666,75.75344890677889,96.58145175189826,0.716256879665638,1.1649518303804673,0.7843477969390742,56.54383404994969,100.75647699204099,112.51273899917666,111.63638733876132,105.910968804318,147.93977220748332,7.83
76.13853888221301,114.66781764229836,76.1205189199794,98.74983754567526,0.771024446971837,1.1611950003387141,0.7708419660414225,61.123603992446725,98.56690291095471,114.66781764229836,113.79760649385683,106.09667704833608,145.1147264389239,7.91
78.21919642857144,120.37644675925927,81.86567046957673,104.05579811094577,0.751704353323714,1.1568451633124008,0.7867478021963792,58.45763475529101,93.01890707671959,120.37644675925927,119.43621858465609,105.59499421296297,146.88108052248677,7.91
78.8761752500852,111.92166670007818,74.25975783332999,96.89356992362124,0.8140496352055281,1.1550990100612786,0.7664054270254165,64.43654651885412,95.83736443277267,111.92166670007818,111.40276747589358,107.42607702022732,142.23827756951266,8.03
73.97049100542705,104.99251140965482,68.59082268891359,90.57189615607123,0.8167046749022782,1.1592173275111117,0.7573080127495575,65.10458773726114,97.51387065078652,104.99251140965482,104.576373520418,108.11331141700109,141.3697876013554,8.03
89.88980458263096,108.82371854904164,70.9301679465568,95.33508072672784,0.9428827656872141,1.1414866145755742,0.7440091035310892,74.78891802459887,91.22185802584754,108.82371854904164,108.97982143972031,110.12245114565775,134.40049322594743,8.52
82.65762666935953,97.02565575219005,60.833758299462275,84.56632309838177,0.9774295918388017,1.147332084419864,0.71936151496962,78.06141602080231,97.72631339779355,97.02565575219005,97.27688015955164,111.58710964126126,132.1004140264068,8.52
84.26095807345807,96.74306999307,59.877348502348504,84.2972585085085,0.9995693758528722,1.1476419483239217,0.7103119313934131,79.78043909293909,101.91939535689535,96.77297008547008,96.94337606837607,111.9272253022253,130.93259124509123,9.00
